ID_CLIENT,FREQ,TOTAL_SPEND,TRAFFIC,AVG_BASKET,SCORE_IMPACT
-8.11291e+18,1,159.78,1,159.78,3.698630890764231
-8.11251e+18,1,98.0,1,98.0,2.417729684779228
-8.11239e+18,1,84.0,1,84.0,2.1274639534132516
-8.11218e+18,3,136.99,2,45.663333333333334,1.9793587561242012
-8.11199e+18,2,71.65,2,35.825,1.5145084037337908
-8.11112e+18,1,353.0,1,353.0,7.704712648945232
-8.1111e+18,1,61.96,1,61.96,1.6705027591770998
-8.11084e+18,1,81.75,1,81.75,2.0808141037294337
-8.11077e+18,6,748.09,6,124.68166666666667,4.900275617227842
-8.11063e+18,3,19.0,2,6.333333333333333,1.1639193836510682
-8.10996e+18,9,795.0,6,88.33333333333333,4.929264630098993
-8.10962e+18,2,181.19,2,90.595,2.650069411370544
-8.10903e+18,1,128.44,1,128.44,3.048850317834966
-8.109e+18,1,28.8,1,28.8,0.9829876411702576
-8.10862e+18,1,84.0,1,84.0,2.1274639534132516
-8.10858e+18,1,45.0,1,45.0,1.318866558893745
-8.10816e+18,10,441.64,9,44.164,4.649359635034413
-8.1079e+18,3,89.13,3,29.709999999999997,1.7735940441438287
-8.10785e+18,1,47.99,1,47.99,1.3808590258069071
-8.10784e+18,2,64.0,2,32.0,1.4352036592713007
-8.10775e+18,1,83.0,1,83.0,2.1067306868871105
-8.1077e+18,1,177.73,1,177.73,4.070793024908466
-8.10756e+18,1,13.99,1,13.99,0.6759279639181066
-8.10732e+18,1,47.0,1,47.0,1.3603330919460275
-8.10712e+18,5,447.34000000000003,5,89.468,3.7843117156477564
-8.10697e+18,4,297.34000000000003,4,74.33500000000001,3.084685628090271
-8.10641e+18,1,47.92,1,47.92,1.3794076971500775
-8.10594e+18,1,26.0,1,26.0,0.9249344948970624
-8.10475e+18,10,803.35,10,80.33500000000001,5.524302618551466
-8.10453e+18,2,249.44,2,124.72,3.357592131575112
-8.10448e+18,2,431.3,2,215.65,5.242868056797131
-8.10424e+18,2,94.8,2,47.4,1.7544959637738748
-8.10414e+18,1,47.83,1,47.83,1.3775417031627244
-8.10372e+18,2,111.99000000000001,2,55.995000000000005,1.9326983895660585
-8.10363e+18,1,31.0,1,31.0,1.0286008275277683
-8.10347e+18,3,278.5,3,92.83333333333333,3.0823469381622814
-8.10343e+18,2,131.23000000000002,2,65.61500000000001,2.1321524135475367
-8.10235e+18,10,245.72,9,24.572,4.243153477254254
-8.10207e+18,6,353.9,5,58.98333333333333,3.413134561904575
-8.10196e+18,2,209.6,2,104.8,2.9445854623743792
-8.10189e+18,6,754.17,5,125.695,4.796285327307665
-8.10183e+18,3,158.8,1,52.93333333333334,2.005089603769248
-8.10181e+18,3,134.07999999999998,2,44.69333333333333,1.959247487593844
-8.10116e+18,6,230.07,6,38.345,3.1102344962492317
-8.10106e+18,3,1235.58,2,411.85999999999996,9.571811847108684
-8.10104e+18,1,49.9,1,49.9,1.4204595648718368
-8.1008e+18,3,66.98,3,22.326666666666668,1.6205134262924863
-8.10067e+18,1,33.0,1,33.0,1.0700673605800508
-8.1002e+18,6,117.67,4,19.611666666666668,2.4718313033261867
-8.0997e+18,10,559.2,10,55.92,5.0180999163157285
-8.0996e+18,2,58.91,2,29.455,1.3824374959622714
-8.09946e+18,7,873.32,7,124.76,5.2877692883231155
-8.09921e+18,6,275.08,5,45.846666666666664,3.1407685506395007
-8.09915e+18,2,33.93,2,16.965,1.123478997050768
-8.09885e+18,2,69.92,1,34.96,1.3715741281886789
-8.09827e+18,1,161.0,1,161.0,3.723925475926123
-8.09826e+18,4,196.88,4,49.22,2.563969639286235
-8.09805e+18,3,296.0,3,98.66666666666667,3.203290992898104
-8.09804e+18,2,187.5,1,93.75,2.5904828672605196
-8.09741e+18,4,424.8,4,106.2,3.7453511659457597
-8.09722e+18,1,39.9,1,39.9,1.2131268996104247
-8.09702e+18,4,165.21,4,41.3025,2.3998140015655123
-8.09692e+18,1,103.89,1,103.89,2.5398486246182
-8.09688e+18,1,296.0,1,296.0,6.522916456955184
-8.09664e+18,2,110.5,2,55.25,1.9172521060040832
-8.09642e+18,1,29.0,1,29.0,0.987134294475486
-8.09629e+18,1,2.5,1,2.5,0.4377027315327443
-8.0955e+18,5,575.18,5,115.03599999999999,4.314419874188134
-8.09545e+18,3,300.7,3,100.23333333333333,3.235773110455727
-8.09543e+18,1,26.0,1,26.0,0.9249344948970624
-8.09522e+18,1,13.99,1,13.99,0.6759279639181066
-8.09505e+18,1,17.98,1,17.98,0.7586536973574101
-8.09499e+18,2,58.97,2,29.485,1.3830594939580556
-8.09484e+18,3,175.99,3,58.663333333333334,2.3738912209640364
-8.09446e+18,1,102.0,1,102.0,2.500662750883793
-8.09431e+18,1,50.0,1,50.0,1.4225328915244508
-8.09427e+18,2,78.98,2,39.49,1.5904958255520982
-8.09381e+18,1,147.0,1,147.0,3.433659744560146
-8.09362e+18,3,154.16,3,51.38666666666666,2.2230221515421493
-8.09339e+18,14,671.43,13,47.95928571428571,6.27152656616112
-8.09269e+18,3,153.98000000000002,3,51.326666666666675,2.221778155550581
-8.09265e+18,3,286.5,3,95.5,3.1376356488986583
-8.09237e+18,2,69.8,1,34.9,1.3703301321971104
-8.09222e+18,11,179.32,8,16.30181818181818,4.2075551586156354
-8.09152e+18,1,4.99,1,4.99,0.48932856518283585
-8.09096e+18,14,881.4,12,62.957142857142856,6.457481135624968
-8.09092e+18,1,9.99,1,9.99,0.5929948978135419
-8.09091e+18,3,376.5,3,125.5,3.759633644682893
-8.0907e+18,1,30.0,1,30.0,1.0078675610016272
-8.08982e+18,3,94.48,3,31.493333333333336,1.8105683694487804
-8.08976e+18,2,118.0,2,59.0,1.9950018554771132
-8.0894e+18,5,309.55,5,61.910000000000004,3.2129443567203575
-8.0881e+18,1,95.39,1,95.39,2.363615859146
-8.08759e+18,2,133.25,2,66.625,2.1530930127389394
-8.08751e+18,1,29.92,1,29.92,1.0062088996795358
-8.08639e+18,4,94.47,4,23.6175,2.0331461830507047
-8.08633e+18,1,75.9,1,75.9,1.959524494551508
-8.08626e+18,1,191.4,1,191.4,4.354216778320816
-8.08614e+18,1,80.5,1,80.5,2.0548975205717572
-8.0854e+18,4,189.3,3,47.325,2.399680099219197
-8.08531e+18,15,1101.06,13,73.404,7.059948174345737
-8.08528e+18,1,29.97,1,29.97,1.0072455630058426
-8.085e+18,1,114.4,1,114.4,2.7577552558079437
-8.08438e+18,9,404.42,9,44.93555555555556,4.40448693679008
-8.08406e+18,1,9.99,1,9.99,0.5929948978135419
-8.08281e+18,3,85.69,3,28.563333333333333,1.7498198985271867
-8.08272e+18,1,105.0,1,105.0,2.562862550462217
-8.08261e+18,3,186.75,2,62.25,2.323254536904463
-8.08221e+18,6,310.57,6,51.76166666666666,3.3884058221416256
-8.08209e+18,6,140.22,6,23.37,2.799753830020267
-8.08153e+18,1,95.0,1,95.0,2.3555298852008044
-8.08136e+18,6,176.24,6,29.373333333333335,2.924222540065535
-8.08056e+18,1,14.9,1,14.9,0.6947952364568951
-8.08032e+18,1,16.0,1,16.0,0.7176018296356503
-8.07993e+18,2,112.99,2,56.495,1.9430650228291289
-8.07986e+18,2,424.43,2,212.215,5.171649286279837
-8.07974e+18,1,118.0,1,118.0,2.8323950153020525
-8.07967e+18,1,58.0,1,58.0,1.5883990237335803
-8.07911e+18,18,863.59,13,47.977222222222224,7.315376709430281
-8.07902e+18,1,78.75,1,78.75,2.0186143041510105
-8.07865e+18,1,39.88,1,39.88,1.2127122342799022
-8.07783e+18,1,40.0,1,40.0,1.2152002262630393
-8.07776e+18,2,278.29,2,139.145,3.656669501214699
-8.07757e+18,3,222.0,3,74.0,2.691870418586622
-8.07745e+18,1,41.089999999999996,1,41.089999999999996,1.2377994867765327
-8.07737e+18,2,64.98,2,32.49,1.44536295986911
-8.07727e+18,1,50.0,1,50.0,1.4225328915244508
-8.07718e+18,2,156.0,1,78.0,2.2639339194737955
-8.07713e+18,1,119.9,1,119.9,2.87178822170172
-8.0767e+18,1,103.0,1,103.0,2.521396017409934
-8.07656e+18,1,67.5,1,67.5,1.7853650557319218
-8.07648e+18,1,69.4,1,69.4,1.8247582621315899
-8.07601e+18,2,86.48,2,43.24,1.6682455750251277
-8.07546e+18,5,177.13,5,35.426,2.663844526042034
-8.07537e+18,3,454.0,3,151.33333333333334,4.295243029941541
-8.07436e+18,1,117.48,1,117.48,2.821613716708459
-8.07398e+18,1,27.0,1,27.0,0.9456677614232033
-8.07354e+18,5,253.92,5,50.784,2.9822660333505104
-8.07342e+18,1,95.25,1,95.25,2.3607132018323402
-8.07326e+18,2,52.99,2,26.495,1.3210670270448934
-8.07322e+18,1,39.9,1,39.9,1.2131268996104247
-8.07257e+18,2,9.58,2,4.79,0.8710514770949991
-8.07239e+18,2,28.8,2,14.4,1.0702981684112158
-8.07237e+18,4,215.57,4,53.8925,2.66084582712963
-8.07206e+18,2,133.89,2,66.945,2.1597276580273044
-8.07205e+18,6,197.99,6,32.998333333333335,2.9993806312227966
-8.07128e+18,4,338.85,4,84.7125,3.2998451014653014
-8.07104e+18,2,53.89,2,26.945,1.3303969969816571
-8.07103e+18,4,222.14,3,55.535,2.5699002173988164
-8.07043e+18,2,209.21,2,104.605,2.940542475401782
-8.07012e+18,1,212.99,1,212.99,4.801848002620204
-8.06976e+18,1,19.9,1,19.9,0.7984615690876009
-8.06954e+18,1,32.0,1,32.0,1.0493340940539095
-8.06951e+18,1,305.2,1,305.2,6.713662508995682
-8.06949e+18,2,106.47,2,53.235,1.8754745739539094
-8.06946e+18,3,221.06,2,73.68666666666667,2.5603739950750977
-8.06943e+18,1,68.9,1,68.9,1.8143916288685196
-8.0694e+18,3,414.88,3,138.29333333333332,4.0248812344406595
-8.06906e+18,1,8.99,1,8.99,0.5722616312874007
-8.06882e+18,1,12.99,1,12.99,0.6551946973919653
-8.06841e+18,2,50.97,2,25.485,1.300126427853491
-8.06826e+18,8,774.55,7,96.81875,4.969325470216963
-8.06805e+18,3,212.34,3,70.78,2.625109300372447
-8.06723e+18,1,12.99,1,12.99,0.6551946973919653
-8.06689e+18,1,81.75,1,81.75,2.0808141037294337
-8.06653e+18,10,559.16,9,55.916,4.893016983249624
-8.0664e+18,4,163.54,4,40.885,2.391157862790848
-8.06628e+18,3,114.36,3,38.12,1.947960815628676
-8.06578e+18,1,16.97,1,16.97,0.7377130981660073
-8.06573e+18,1,74.39,1,74.39,1.9282172620970344
-8.06561e+18,1,18.2,1,18.2,0.763215015993161
-8.06554e+18,1,39.9,1,39.9,1.2131268996104247
-8.06545e+18,1,106.4,1,106.4,2.591889123598814
-8.06539e+18,2,157.9,2,78.95,2.4086305226736298
-8.06493e+18,4,199.70000000000002,4,49.925000000000004,2.5785865921871642
-8.06447e+18,1,36.0,1,36.0,1.1322671601584744
-8.06439e+18,3,179.23000000000002,3,59.74333333333334,2.396283148812269
-8.06427e+18,1,18.98,1,18.98,0.7793869638835511
-8.06394e+18,10,688.88,10,68.888,5.286968916626727
-8.06321e+18,2,179.5,1,89.75,2.5075498011559545
-8.06307e+18,1,33.0,1,33.0,1.0700673605800508
-8.06279e+18,7,360.49,6,51.49857142857143,3.6438205636658303
-8.0626e+18,8,422.16,8,52.77,4.181050996323601
-8.06206e+18,1,32.92,1,32.92,1.0684086992579593
-8.06196e+18,1,33.0,1,33.0,1.0700673605800508
-8.06082e+18,1,80.49,1,80.49,2.054690187906496
-8.06072e+18,3,143.26,3,47.75333333333333,2.147691283163836
-8.06055e+18,9,472.37,8,52.48555555555556,4.436023099062447
-8.06034e+18,1,15.99,1,15.99,0.7173944969703889
-8.06014e+18,5,318.85,5,63.77,3.25150823245898
-8.05949e+18,1,185.0,1,185.0,4.221523872553512
-8.05945e+18,1,44.0,1,44.0,1.2981332923676037
-8.05929e+18,2,99.8,2,49.9,1.806329130089228
-8.05904e+18,1,175.5,1,175.5,4.024557840555171
-8.05903e+18,1,99.0,1,99.0,2.4384629513053695
-8.05902e+18,1,71.98,1,71.98,1.8782500897690342
-8.0587e+18,8,574.67,8,71.83375,4.576304806061325
-8.05863e+18,2,100.88,2,50.44,1.817525094013344
-8.05856e+18,2,62.39000000000001,2,31.195000000000004,1.4185133797177572
-8.05812e+18,1,14.99,1,14.99,0.6966612304442478
-8.05809e+18,1,104.21,1,104.21,2.546483269906565
-8.05805e+18,2,76.4,2,38.2,1.563749911733376
-8.05797e+18,1,99.0,1,99.0,2.4384629513053695
-8.05786e+18,1,17.97,1,17.97,0.7584463646921485
-8.05749e+18,1,55.449999999999996,1,55.449999999999996,1.5355291940919205
-8.05736e+18,4,284.2,4,71.05,3.0165768475518973
-8.05677e+18,1,22.0,1,22.0,0.8420014287924975
-8.0564e+18,2,24.799999999999997,2,12.399999999999999,1.0288316353589333
-8.056e+18,1,51.0,1,51.0,1.443266158050592
-8.0554e+18,7,232.81,6,33.25857142857143,3.265645782229015
-8.0553e+18,7,591.74,7,84.53428571428572,4.453758832832995
-8.05485e+18,10,578.9300000000001,9,57.89300000000001,4.9340066511718055
-8.0546e+18,2,50.93,2,25.465,1.2997117625229682
-8.05458e+18,1,95.0,1,95.0,2.3555298852008044
-8.05446e+18,3,110.96000000000001,3,36.98666666666667,1.924463113565716
-8.05433e+18,1,25.97,1,25.97,0.9243124969012781
-8.05376e+18,3,180.32999999999998,3,60.10999999999999,2.4038853465385204
-8.05295e+18,2,150.4,2,75.2,2.3308807732006005
-8.05254e+18,2,198.75,2,99.375,2.8321074914700635
-8.05241e+18,1,39.86,1,39.86,1.2122975689493793
-8.05198e+18,11,803.72,11,73.06545454545454,5.759450760335867
-8.05183e+18,1,31.979999999999997,1,31.979999999999997,1.0489194287233865
-8.05159e+18,4,123.5,3,30.875,2.0586178648641744
-8.05115e+18,1,28.98,1,28.98,0.986719629144963
-8.05099e+18,5,470.85,5,94.17,3.881799534853673
-8.05046e+18,2,100.3,2,50.15,1.8115124467207637
-8.05041e+18,1,45.0,1,45.0,1.318866558893745
-8.05031e+18,1,60.0,1,60.0,1.629865556785863
-8.05003e+18,10,507.24,9,50.724000000000004,4.785369863445899
-8.0498e+18,1,95.2,1,95.2,2.3596765385060334
-8.04933e+18,3,288.09,3,96.02999999999999,3.148624280157512
-8.04896e+18,1,20.96,1,20.96,0.8204388316053107
-8.04834e+18,1,47.0,1,47.0,1.3603330919460275
-8.0481e+18,3,78.9,3,26.3,1.7028936052896873
-8.04782e+18,15,948.12,12,63.208,6.723551788845201
-8.04775e+18,4,362.67,4,90.6675,3.423311703628472
-8.04741e+18,5,479.34000000000003,5,95.86800000000001,3.9170046214150607
-8.04735e+18,2,35.88,2,17.94,1.1436939319137558
-8.04719e+18,1,62.0,1,62.0,1.6713320898381452
-8.04714e+18,1,201.6,1,201.6,4.565696096887456
-8.04636e+18,2,57.9,2,28.95,1.37196719636657
-8.04607e+18,1,98.0,1,98.0,2.417729684779228
-8.04593e+18,1,60.0,1,60.0,1.629865556785863
-8.04579e+18,9,259.8,9,28.866666666666667,4.071326380677798
-8.04544e+18,1,84.0,1,84.0,2.1274639534132516
-8.0454e+18,21,948.09,20,45.14714285714286,8.914308615316132
-8.04502e+18,2,240.73000000000002,2,120.36500000000001,3.2672987558537674
-8.045e+18,1,63.0,1,63.0,1.6920653563642862
-8.04469e+18,1,82.9,1,82.9,2.1046573602344965
-8.04429e+18,1,92.4,1,92.4,2.3016233922328375
-8.04426e+18,1,39.0,1,39.0,1.1944669597368978
-8.04334e+18,1,10.98,1,10.98,0.6135208316744216
-8.04305e+18,1,94.99,1,94.99,2.355322552535543
-8.04249e+18,6,277.33,6,46.221666666666664,3.2735435255868035
-8.04232e+18,7,213.93,5,30.56142857142857,3.0847252005127945
-8.04221e+18,2,167.7,2,83.85,2.5102235286517214
-8.04212e+18,2,25.98,2,12.99,1.0410642626093567
-8.04151e+18,4,197.38,4,49.345,2.5665612976020022
-8.04123e+18,2,221.86,2,110.93,3.0716803861796254
-8.04095e+18,2,149.7,2,74.85,2.32362412991645
-8.04091e+18,1,52.0,1,52.0,1.4639994245767334
-8.04074e+18,6,516.8,6,86.13333333333333,4.101042748089308
-8.04061e+18,1,60.699999999999996,1,60.699999999999996,1.6443788433541617
-8.0403e+18,2,48.75,2,24.375,1.2771125020094742
-8.04013e+18,1,91.5,1,91.5,2.282963452359311
-8.03979e+18,2,165.15,2,82.575,2.4837886138308916
-8.03875e+18,1,404.48,1,404.48,8.772061209710982
-8.03868e+18,1,7.99,1,7.99,0.5515283647612594
-8.03857e+18,1,14.99,1,14.99,0.6966612304442478
-8.03834e+18,1,35.980000000000004,1,35.980000000000004,1.1318524948279514
-8.03753e+18,1,201.67000000000002,1,201.67000000000002,4.567147425544285
-8.03741e+18,1,72.76,1,72.76,1.8944220376594247
-8.03704e+18,1,59.97,1,59.97,1.6292435587900784
-8.03608e+18,2,328.86,1,164.43,4.05591014532818
-8.03595e+18,11,917.62,10,83.42,5.849134311002002
-8.03586e+18,4,111.5,4,27.875,2.121418065285751
-8.03546e+18,1,139.89,1,139.89,3.286246219559282
-8.03518e+18,1,4.99,1,4.99,0.48932856518283585
-8.03471e+18,2,246.0,2,123.0,3.3219309131501493
-8.03399e+18,1,17.99,1,17.99,0.7588610300226714
-8.03339e+18,10,930.64,9,93.064,5.6632163681627175
-8.03307e+18,2,67.88,2,33.94,1.4754261963320146
-8.03304e+18,1,114.1,1,114.1,2.7515352758501015
-8.03176e+18,1,134.75,1,134.75,3.1796772296149167
-8.03171e+18,2,45.0,2,22.5,1.2382376272729594
-8.0316e+18,2,72.0,2,36.0,1.5181367253758655
-8.03142e+18,1,57.75,1,57.75,1.5832157071020454
-8.0311e+18,7,476.73,7,68.10428571428572,4.113111263808495
-8.03067e+18,5,363.6,5,72.72,3.437070967867944
-8.03008e+18,2,235.0,1,117.5,3.082897947256373
-8.0294e+18,8,241.67,8,30.20875,3.7132825869106982
-8.02906e+18,3,270.9,3,90.3,3.029822662962723
-8.02904e+18,4,70.61999999999999,4,17.654999999999998,1.9095240813885879
-8.02848e+18,18,1975.86,17,109.77,9.096542840487563
-8.02841e+18,5,359.64,4,71.928,3.295650220779241
-8.02711e+18,1,248.9,1,248.9,5.546379603573935
-8.02709e+18,5,178.56,4,35.712,2.5447742402685107
-8.02706e+18,2,141.97,2,70.985,2.2434900547929155
-8.02701e+18,3,68.3,3,22.766666666666666,1.6296360635639884
-8.02685e+18,11,356.89,10,32.444545454545455,4.792246625619898
-8.02671e+18,2,61.0,2,30.5,1.4041037594820889
-8.02641e+18,1,84.0,1,84.0,2.1274639534132516
-8.02636e+18,1,49.9,1,49.9,1.4204595648718368
-8.0259e+18,2,100.3,2,50.15,1.8115124467207637
-8.02483e+18,2,238.23,2,119.115,3.241382172696091
-8.0243e+18,5,179.27,5,35.854,2.672718364115223
-8.02417e+18,1,201.5,1,201.5,4.563622770234842
-8.02414e+18,7,550.18,5,78.59714285714286,4.080662467572076
-8.02372e+18,2,180.76,2,90.38,2.6456117590674233
-8.02341e+18,5,296.99,4,59.398,3.0358623912066913
-8.02331e+18,1,72.97,1,72.97,1.8987760236299138
-8.02304e+18,13,1079.44,13,83.03384615384616,6.737867210824383
-8.02299e+18,1,14.99,1,14.99,0.6966612304442478
-8.02269e+18,2,133.4,2,66.7,2.1546480077284
-8.02199e+18,2,182.39,1,91.195,2.537509371286229
-8.0216e+18,2,0.0,1,0.0,0.6467391304347826
-8.02121e+18,6,130.43,6,21.738333333333333,2.765924050138447
-8.02094e+18,2,230.4,2,115.2,3.160211434246248
-8.0207e+18,3,76.38,3,25.459999999999997,1.6854776614077285
-8.02058e+18,1,50.0,1,50.0,1.4225328915244508
-8.01956e+18,4,237.25,3,59.3125,2.6482201317013145
-8.01918e+18,3,29.39,3,9.796666666666667,1.360725596719937
-8.01914e+18,3,149.4,3,49.800000000000004,2.190125368654005
-8.01891e+18,2,149.92000000000002,1,74.96000000000001,2.2009047892343268
-8.01883e+18,2,57.86,2,28.93,1.3715525310360475
-8.0187e+18,3,103.99000000000001,3,34.663333333333334,1.8762928243366477
-8.01851e+18,1,83.3,1,83.3,2.1129506668449527
-8.01821e+18,3,472.96,3,157.65333333333334,4.426277274386753
-8.01815e+18,1,19.99,1,19.99,0.8003275630749537
-8.01807e+18,2,420.88,2,210.44,5.134847738195935
-8.01713e+18,3,213.25,3,71.08333333333333,2.6313983912187098
-8.01693e+18,3,160.99,3,53.663333333333334,2.2702248883333307
-8.01674e+18,1,41.6,1,41.6,1.248373452704865
-8.01663e+18,3,349.74,3,116.58,3.574692907269714
-8.01652e+18,3,226.19,3,75.39666666666666,2.720827880834799
-8.01623e+18,1,30.0,1,30.0,1.0078675610016272
-8.01611e+18,1,122.0,1,122.0,2.9153280814066167
-8.01609e+18,2,60.4,2,30.2,1.3978837795242465
-8.01604e+18,7,265.39,7,37.91285714285714,3.4871443284321124
-8.01582e+18,1,64.0,1,64.0,1.712798622890428
-8.01578e+18,1,82.42,1,82.42,2.0947053923019485
-8.01561e+18,14,636.12,13,45.43714285714286,6.219234306086974
-8.0156e+18,1,34.89,1,34.89,1.1092532343144574
-8.01541e+18,2,43.96,2,21.98,1.227456328679366
-8.01533e+18,2,219.67000000000002,2,109.83500000000001,3.048977459333501
-8.01529e+18,4,281.23,4,70.3075,3.001182397156237
-8.01525e+18,1,224.5,1,224.5,5.040487900336089
-8.01492e+18,1,111.2,1,111.2,2.691408802924292
-8.01376e+18,1,30.0,1,30.0,1.0078675610016272
-8.01365e+18,4,294.90000000000003,4,73.72500000000001,3.072038335509325
-8.01313e+18,11,767.24,10,69.74909090909091,5.565691709165538
-8.01272e+18,1,117.4,1,117.4,2.8199550553863673
-8.0127e+18,2,51.89,2,25.945,1.3096637304555159
-8.01269e+18,1,182.9,1,182.9,4.177984012848615
-8.01178e+18,2,86.42,2,43.21,1.6676235770293437
-8.01154e+18,2,158.38,2,79.19,2.413606506639904
-8.01127e+18,15,1733.73,13,115.58200000000001,7.934435889885321
-8.01124e+18,1,68.96,1,68.96,1.8156356248600878
-8.01086e+18,4,169.07999999999998,4,42.269999999999996,2.4198734369295534
-8.01042e+18,4,129.58,4,32.395,2.2151324299839095
-8.00962e+18,2,32.86,2,16.43,1.1123866994592824
-8.00938e+18,1,65.25,1,65.25,1.7387152060481044
-8.00922e+18,1,29.9,1,29.9,1.005794234349013
-8.00913e+18,2,39.99,2,19.995,1.1863007946249757
-8.00855e+18,2,29.900000000000002,2,14.950000000000001,1.0817014650005934
-8.00844e+18,1,70.0,1,70.0,1.837198222047275
-8.00842e+18,4,128.45,2,32.1125,1.9592752821902746
-8.00817e+18,5,633.8399999999999,5,126.76799999999999,4.557662557072822
-8.00804e+18,1,64.31,1,64.31,1.7192259355135315
-8.00764e+18,1,32.0,1,32.0,1.0493340940539095
-8.00757e+18,1,37.97,1,37.97,1.1731116952149723
-8.00753e+18,10,1841.72,9,184.172,7.552182814826389
-8.00744e+18,1,19.99,1,19.99,0.8003275630749537
-8.00707e+18,2,85.38,2,42.69,1.6568422784357502
-8.00689e+18,4,127.22999999999999,4,31.807499999999997,2.202951635899801
-8.00653e+18,1,9.98,1,9.98,0.5927875651482805
-8.00643e+18,2,85.88,2,42.94,1.6620255950672853
-8.00626e+18,1,108.5,1,108.5,2.6354289833037106
-8.00574e+18,2,184.3,2,92.15,2.6823096408186933
-8.00505e+18,4,468.65,4,117.1625,3.9726396002385824
-8.0046e+18,1,42.89,1,42.89,1.2751193665235871
-8.00405e+18,3,327.65999999999997,3,109.21999999999998,3.4220960656373145
-8.00404e+18,3,306.85,2,102.28333333333335,3.1532763068343157
-8.00385e+18,1,50.0,1,50.0,1.4225328915244508
-8.00352e+18,2,91.82,2,45.91,1.7236033966499247
-8.0033e+18,1,30.0,1,30.0,1.0078675610016272
-8.00315e+18,1,15.99,1,15.99,0.7173944969703889
-8.00305e+18,3,55.69,3,18.563333333333333,1.5424872332657749
-8.00262e+18,2,26.47,2,13.235,1.0461439129082613
-8.00261e+18,1,95.99,1,95.99,2.3760558190616843
-8.00236e+18,1,76.3,1,76.3,1.9678178011619645
-8.00228e+18,2,11.98,2,5.99,0.8959313969263684
-8.0022e+18,4,117.98,4,29.495,2.1550059570580995
-8.00219e+18,1,138.75,1,138.75,3.2626102957194814
-8.00167e+18,8,629.53,7,78.69125,4.593483181264339
-8.00105e+18,2,186.14000000000001,2,93.07000000000001,2.7013842460227435
-8.00095e+18,1,56.95,1,56.95,1.5666290938811323
-8.00069e+18,16,1429.32,10,89.3325,7.276067575424769
-8.00066e+18,5,354.76,5,70.952,3.400414552649726
-8.00007e+18,3,393.45,3,131.15,3.876776600555591
-7.99982e+18,9,485.63,8,53.958888888888886,4.466570111744294
-7.99979e+18,2,51.76,2,25.88,1.3083160681313166
-7.9987e+18,2,27.98,1,13.99,0.9367975291354979
-7.99848e+18,1,71.92,1,71.92,1.8770060937774662
-7.99789e+18,6,478.48,6,79.74666666666667,3.968626285875687
-7.9977e+18,1,89.25,1,89.25,2.236313602675493
-7.99759e+18,6,166.97,6,27.828333333333333,2.892189643282647
-7.9965e+18,1,32.0,1,32.0,1.0493340940539095
-7.99614e+18,2,167.65,2,83.825,2.509705196988568
-7.99557e+18,4,184.74,4,46.185,2.501044175379396
-7.99544e+18,2,95.58999999999999,2,47.794999999999995,1.762685604051701
-7.99465e+18,14,808.57,11,57.755,6.224623721260763
-7.99454e+18,1,266.0,1,266.0,5.900918461170948
-7.99453e+18,2,209.48000000000002,2,104.74000000000001,2.9433414663828117
-7.99449e+18,1,112.0,1,112.0,2.707995416145205
-7.99379e+18,3,170.1,2,56.699999999999996,2.2081849076843794
-7.99348e+18,1,33.97,1,33.97,1.0901786291104074
-7.99307e+18,1,33.0,1,33.0,1.0700673605800508
-7.9926e+18,1,89.25,1,89.25,2.236313602675493
-7.99255e+18,1,32.0,1,32.0,1.0493340940539095
-7.99205e+18,1,139.7,1,139.7,3.2823068989193156
-7.992e+18,4,225.72,4,56.43,2.7134564909397128
-7.99154e+18,2,166.0,2,83.0,2.4926002521045016
-7.99139e+18,3,277.5,3,92.5,3.075435849320234
-7.99133e+18,2,46.99,1,23.495,1.1338672274664698
-7.9912e+18,2,187.95,1,93.975,2.5951478522289015
-7.99103e+18,2,58.269999999999996,2,29.134999999999998,1.3758028506739062
-7.99095e+18,2,92.17999999999999,1,46.089999999999996,1.60233538462463
-7.9907e+18,3,116.2,3,38.733333333333334,1.9606772190980424
-7.99064e+18,1,66.0,1,66.0,1.75426515594271
-7.99023e+18,1,13.99,1,13.99,0.6759279639181066
-7.98998e+18,1,93.75,1,93.75,2.329613302043128
-7.98976e+18,1,115.0,1,115.0,2.7701952157236285
-7.98973e+18,1,89.6,1,89.6,2.243570245959642
-7.98888e+18,6,265.73,6,44.288333333333334,3.233459210302931
-7.98868e+18,1,23.0,1,23.0,0.8627346953186389
-7.9884e+18,1,29.9,1,29.9,1.005794234349013
-7.98752e+18,6,387.78,4,64.63,3.405208406888853
-7.98747e+18,2,131.73,1,65.865,2.012335730179072
-7.98732e+18,1,22.5,1,22.5,0.8523680620555683
-7.98697e+18,6,425.66,6,70.94333333333334,3.7861044295572244
-7.98658e+18,3,23.97,3,7.989999999999999,1.323267495196042
-7.98655e+18,1,46.9,1,46.9,1.3582597652934132
-7.98616e+18,1,29.9,1,29.9,1.005794234349013
-7.98597e+18,1,17.0,1,17.0,0.7383350961617915
-7.98561e+18,1,13.99,1,13.99,0.6759279639181066
-7.9854e+18,13,635.11,12,48.854615384615386,5.904220109627436
-7.98523e+18,5,146.09,4,29.218,2.4101324074477497
-7.98467e+18,1,25.98,1,25.98,0.9245198295665394
-7.98448e+18,1,100.0,1,100.0,2.4591962178315105
-7.98412e+18,12,584.61,11,48.7175,5.515507694595979
